"","OTU_R246","OTU_R264","OTU_R277","OTU_R159","OTU_R641","OTU_R1144","OTU_R299","OTU_R2606","OTU_R1602","OTU_R1153","OTU_R455","OTU_R559","OTU_R998","OTU_R4107","OTU_R327","OTU_R1510","OTU_R1035","OTU_R386","OTU_R249","OTU_R242","OTU_R445","OTU_R1246","OTU_R1627","OTU_R253","OTU_R2837","OTU_R1388","OTU_R656","OTU_R4946","OTU_R1006","OTU_R580","OTU_R250","OTU_R556","OTU_R330","OTU_R37","OTU_R2260","OTU_R685","OTU_R757","OTU_R2165","OTU_R177","OTU_R439","OTU_R6893","OTU_R285","OTU_R1305","OTU_R487","OTU_R490","OTU_R1858","OTU_R1552","OTU_R13179","OTU_R2205","OTU_R167","OTU_R704","OTU_R2329","OTU_R543","OTU_R308","OTU_R546","OTU_R1729","OTU_R615","OTU_R1890","OTU_R4346","OTU_R2071","OTU_R4415","OTU_R3948","OTU_R3230","OTU_R1586","OTU_R1201","OTU_R223","OTU_R398","OTU_R1498","OTU_R248","OTU_R3478","OTU_R473","OTU_R1177","OTU_R610","OTU_R1090","OTU_R6508","OTU_R1229","OTU_R464","OTU_R649","OTU_R640","OTU_R5876","OTU_R2398","OTU_R1470","OTU_R423","OTU_R1537","OTU_R261","OTU_R777","OTU_R3243","OTU_R1018","OTU_R147","OTU_R2012","OTU_R1513","OTU_R3558","OTU_R2244","OTU_R266","OTU_R114","OTU_R1759","OTU_R152","OTU_R96","OTU_R1522","OTU_R1796","OTU_R8016","OTU_R4400","OTU_R6791","OTU_R235","OTU_R319","OTU_R1094","OTU_R1361","OTU_R1382","OTU_R8111","OTU_R9729","OTU_R3381","OTU_R1089","OTU_R2484","OTU_R343","OTU_R4863","OTU_R268","OTU_R368","OTU_R1356","OTU_R1906","OTU_R646","OTU_R1550","OTU_R4359","OTU_R1512","OTU_R347","OTU_R304","OTU_R1800","OTU_R111","OTU_R1582","OTU_R1689","OTU_R3233","OTU_R507","OTU_R3453","OTU_R95","OTU_R5709","OTU_R582","OTU_R3982","OTU_R1367","OTU_R220","OTU_R461","OTU_R1072","OTU_R73","OTU_R526","OTU_R2280","OTU_R1457","OTU_R896","OTU_R1242","OTU_R1049","OTU_R3077","OTU_R6283","OTU_R1171","OTU_R13850","OTU_R2191","OTU_R342","OTU_R576","OTU_R4205","OTU_R983","OTU_R290","OTU_R3436","OTU_R1151","OTU_R2052","OTU_R571","OTU_R3347","OTU_R2383","OTU_R5917","OTU_R2287","OTU_R2585","OTU_R1945","OTU_R1962","OTU_R632","OTU_R1731","OTU_R630","OTU_R736","OTU_R1014","OTU_R1028","OTU_R1068","OTU_R313","OTU_R1244","OTU_R1344","OTU_R1401","OTU_R2128","OTU_R51","OTU_R4281","OTU_R2065","OTU_R8767","OTU_R7718","OTU_R8","OTU_R10582","OTU_R301","OTU_R3936","OTU_R1381","OTU_R3799","OTU_R618","OTU_R877","OTU_R631","OTU_R8754","OTU_R4593","OTU_R1031","OTU_R2206","OTU_R2242","OTU_R1533","OTU_R4330","OTU_R3143","OTU_R2135","OTU_R4504","OTU_R858","OTU_R1501","OTU_R221","OTU_R267","OTU_R1136","OTU_R880","OTU_R1433","OTU_R463","OTU_R1594"
"OTU_R1582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.555995753546741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12537307648362,0,0,0,0,0,0,0,0,0,0,0,0,0.511767689149335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1689",0.110812759855785,0,0,0.570925297548693,0.0932275000498123,0,0,0,0,0,0,0,0.632724215505469,0,0,0.0704740979317805,0.600450045525558,0,0.12264863637567,0,0,0,0,0,0,0.635804425940077,0.128646524236185,0,0.535207749011317,0,0,0.0970538650469669,0,0,0,0,0,0,0,0,0,0.561985385251766,0,0.510563600386785,0,0,0,0,0,0.609991601082559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522344012371285,0,0.553865260370034,0,0.522403549473866,0,0,0,0,0,0,0,0,0,0.544433208735205,0,0,0,0,0,0,0.55105101886065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583264138563378,0.535779467110907,0.60810560937422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.516110990362192,0,0,0,0.59360491964017,0,0.607225877218501,0,0.598571848920948,0,0.529363469829958,0,0,0,0,0,0.524047259825142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594715067027586,0,0,0.52135924276442,0,0.559833708960997,0,0,0,0,0,0,0,0,0,0,0.556808966328568,0,0,0,0,0,0,0,0.514307147564342,0,0,0,0,0,0,0,0.515599882643498,0,0,0,0,0.568930994379948,0,0
"OTU_R3233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54226888298236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536013348205327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530774246824414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60432680549905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101460247820742,0,0,0,0,0,0,0.122939530651557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510788891399025,0,0,0,0,0,0,0,0,0,0.519362042893435,0,0,0
"OTU_R507",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573518380730409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535342325885291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574634116248463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R3453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113527855884417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0965509755866368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R95",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520868002332009,0,0,0,0,0,0,0,0,0.533644993067117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529500154305735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R5709",0,0,0,0,0,0,0.532818409927,0,0,0,0,0,0,0.514458337057105,0,0.523270160416822,0,0,0,0,0,0.51367520403919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566286846110965,0,0,0,0,0,0,0,0,0,0,0.603405709378163,0,0.117334353997712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119259977839265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R582",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R3982",0.110506843826618,0.12343405489009,0,0.520071497381492,0.107063578069075,0,0,0.112432313904729,0,0,0,0,0.587473141208469,0,0,0,0.521869190120565,0,0,0.119103455492036,0.116498414528924,0,0,0,0,0.530231040379953,0,0,0.671689881329004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577383375208713,0,0,0,0,0,0,0,0,0.111369598883691,0,0,0,0,0,0,0,0,0.536683337522855,0,0.550415660340898,0,0.5186104111326,0,0,0,0,0.107491213213809,0,0,0,0,0.559793473429514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551466486525282,0,0.566714548799742,0,0,0.117396089658919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516110990362192,0,0,0,0,0,0,1,0,0.524720316939168,0,0,0,0,0,0.514684659754883,0,0,0,0,0,0,0,0.541312841441925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67870541732554,0,0,0,0,0.627104435615752,0,0,0.522619205310147,0,0,0,0,0,0,0,0.520754131796879,0,0,0,0,0.801995769030698,0,0,0.56269967225508,0,0,0,0,0,0,0.514670229317951,0.56311849256993,0,0,0,0,0.51607622022683,0,0
"OTU_R1367",0.0793314621126368,0,0,0.610489733546186,0.0430800722689484,0.109071151880839,0,0,0,0,0.11797732821608,0,0.652155633935865,0,0.120973801281658,0.105208968737581,0.560112723115306,0.100657315301276,0.118864661491095,0,0.0961744201991073,0,0,0,0,0.628527185290293,0,0,0.522174554904056,0.116013273641278,0,0,0,0,0,0,0,0,0.565023112295495,0,0,0,0,0,0,0,0,0,0,0.580419995692199,0,0,0,0,0,0,0,0,0.123791306544353,0,0,0,0,0,0,0.511854123097919,0,0,0,0.737990942493134,0,0,0,0,0,0,0.0816607926646823,0,0,0,0,0.692604065942544,0,0,0,0,0,0,0.590883171048177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54419201519861,0.654019780617245,0.631138591758675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.508978186727394,0,0,0,0.519682522600754,0,0.690448393979947,0,0.555665743405396,0,0,0,0,0,0,0,0,0,0.522992167308092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533547733390623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734925705843461,0,0,0,0,0,0,0,0.583752695355009,0,0,0,0,0,0,0,0.599969096452487,0,0,0,0,0.57540923698628,0,0
"OTU_R220",0.0887223229076408,0,0.0809868039656917,0.589173241201768,0.108996888035566,0,0,0.0976264746054732,0,0,0,0.116594506754425,0.558187320101829,0,0.106959078689636,0,0.618851247102099,0,0.118293932319544,0.100195225731678,0,0,0,0.127516771625633,0,0.61391447290381,0,0,0.559986917192451,0,0,0,0,0,0,0,0,0.126146265967753,0,0,0,0,0,0.603612810145668,0,0,0,0,0,0.611511022406018,0.111923492532501,0.0998053547995388,0,0,0,0,0,0,0.0875967421348723,0,0,0,0,0,0,0,0,0,0,0.536017014603586,0,0.651123625949452,0,0,0.123870612382863,0.539066502666735,0.117833025535034,0,0,0.122714205960188,0,0.603141884907076,0,0,0,0,0,0,0,0,0.116679886752658,0.515726661976727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640113719891004,0,0.551262969489495,0,0.0861396625431115,0,0,0,0,0,0,0.123779555659068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524720316939168,0.508978186727394,1,0,0,0,0,0,0.581974939366442,0,0.598318098588646,0,0,0,0,0,0.586454153695355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59241228729107,0,0,0,0,0.627451267194238,0,0,0,0,0,0,0,0,0,0,0.598096548774218,0,0.12471991090504,0,0,0.526447776296889,0,0,0.563872849985807,0,0,0,0,0,0,0,0,0,0,0.62393118675071,0,0,0,0
"OTU_R461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1072",0.116735590535627,0,0,0.525025382885417,0.109671331847018,0,0,0,0,0,0,0,0.508351639734445,0,0,0.0838118129561942,0.542679000723822,0.114941269693045,0.120205406452886,0,0,0,0,0,0,0.553257440973951,0,0,0,0,0,0.123807132391136,0,0,0,0,0,0,0,0,0,0.554591264527369,0,0,0,0,0,0,0,0.551508809048235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518451263415813,0,0,0,0.563702009710284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120614064116816,0,0.597067326074436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513072940443985,0,0.526332224721984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59360491964017,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.530336306253779,0,0,0,0,0,0,0,0.524699310788855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581760345881553,0,0,0.517926238153582,0,0.595216706488385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515101842745411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546933603393302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538463689637345,0,0,0,0,0,0,0
"OTU_R526",0,0,0,0.519296167568011,0.0994547340526331,0,0,0.0904020752073882,0,0,0,0,0.619180248958972,0,0,0.10081857378489,0.539333627409186,0,0.0952886713649309,0,0,0.116649105798399,0,0,0,0.553813616635342,0,0,0.527639373957437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564262984136402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607177079041471,0,0,0,0,0,0,0,0,0,0,0,0.567032026288147,0,0,0,0,0,0,0.579843290718934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562662344317163,0.675996848906344,0.52313303583185,0,0,0,0.126494835676524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607225877218501,0,0,0,0,0,0,0,0.519682522600754,0,0,0,0,1,0,0.627887327824129,0,0,0,0,0,0,0,0,0,0,0,0.552685953737217,0,0,0.548519293002216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6091167447093,0,0,0,0,0.524643372803824,0,0,0,0,0,0,0,0,0,0,0.588784405145153,0,0,0,0,0,0,0,0.521661289985075,0,0,0,0,0,0,0,0.634019476669087,0,0,0,0,0,0,0
"OTU_R2280",0,0,0,0,0,0,0.567235244047151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643468408029062,0,0.595343569839658,0,0,0,0,0,0,0,0,0.548996421598187,0,0,0,0,0,0,0,0,0.653653353870608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.719760434008746,0,0,0,0,0,0,0.532509478722365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5327398357134,0,0,0,0,0,0.0965509755866368,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553129383719312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1457",0.082638225348815,0,0.0896804511874814,0.730919317196183,0.0308498606536949,0,0,0.0983825716446042,0,0,0.0988257296881854,0,0.817991830327438,0.128206898593603,0.0891571637840283,0.078791686381493,0.66730630273153,0.113810690283227,0.0857756117218543,0.117482943997059,0.101735016618829,0.11830680993793,0,0,0.119080557281384,0.723178390376195,0,0,0.582802806187043,0.118544633217009,0,0.108383941680322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737460626861632,0,0,0,0,0,0,0,0,0.120887003147654,0,0,0,0,0,0,0.52629558960584,0,0.536253270724816,0,0.757078804310132,0,0.582164213943558,0,0,0,0,0.115024497801612,0,0,0,0,0.74128599414055,0,0,0,0,0,0,0.736191677260496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664156152582505,0.803096901622566,0.693026820305773,0,0,0,0,0,0,0,0,0,0.567307252226554,0,0,0,0,0,0,0,0,0,0,0.598571848920948,0,0,0,0,0,0,0.514684659754883,0.690448393979947,0.581974939366442,0,0.530336306253779,0,0.627887327824129,0,1,0,0.666028756869795,0,0,0,0,0,0.530003517467999,0,0,0,0.530879732711803,0,0,0.557101838845556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658531866003016,0,0,0,0,0.627147581087821,0,0,0,0,0,0,0,0,0,0,0.831314367637595,0,0,0,0,0,0,0,0.612928350814724,0,0,0,0,0,0,0,0.709375292062387,0,0,0,0,0.569310768908178,0,0
"OTU_R896",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59657416036621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124774871915777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1242",0.0944956012523117,0,0.123636659942152,0.707499315579555,0.0658847824960763,0,0,0,0,0,0,0,0.680667518468019,0,0.121405348741837,0.106883939797465,0.597080415545986,0.0939564733648769,0.125362571139039,0.125683588274777,0,0,0,0,0.127127880968475,0.693659050564477,0.124041072866611,0,0.532769465672069,0,0,0.0813022599766211,0,0,0,0,0.0955107459797937,0,0,0,0,0,0,0,0,0,0,0,0,0.61944231809963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521750674561958,0,0.542734015228012,0,0.625500554557108,0,0,0,0.511681914583537,0,0,0,0.125735153792275,0,0.63382339601589,0,0,0,0,0,0,0.588120359715651,0,0,0.531338808963557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604953323679551,0.580155249537602,0.559239001452385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529363469829958,0,0,0,0,0,0,0,0.555665743405396,0.598318098588646,0,0,0,0,0,0.666028756869795,0,1,0,0,0,0,0,0.577724099500588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120149451777068,0,0,0,0,0,0,0,0.596686755651762,0,0,0,0,0.573393891553296,0,0,0,0,0,0,0,0,0,0,0.62123858077338,0,0,0,0,0,0,0,0.519285561790316,0,0,0,0,0,0,0,0.548649736980244,0,0,0,0,0.551179653225692,0,0
"OTU_R1049",0,0,0,0,0,0,0.115588941425471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115547450651762,0.110045127050519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570895442758387,0,0,0.119684014960026,0.0994056198691327,0,0,0,0,0,0,0.113948124614445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118523584363539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577378311741505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511214132129416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.630316135754761,0,0,0,0,0.52167680752193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124328080709477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R3077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101755077446169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R6283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.545218941376236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_R1171",0,0,0.101528878349921,0,0,0,0.118621929072273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117654489462057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107016511460918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.514554859625191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101460247820742,0,0,0,0.119259977839265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527675974702699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
